GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",76641,76881,76951,77963,78889,79629,80780,79949,78215,77636,78868,79039,79785,79874,80138,79813,80466,80892
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),372,(D),(D),352,362,380
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),379,402,(D),351,353,367
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,300,"22","   Utilities","Number of jobs",331,180,180,163,295,257,255,255,239,230,227,234,244,206,242,244,242,230
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,400,"23","   Construction","Number of jobs",5239,5220,5281,5379,5575,5388,5388,5219,5001,4743,4772,4741,4803,4714,4929,5058,4948,5020
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",12188,11259,10841,11059,10966,10645,10276,10124,9655,9444,9418,9370,8799,9305,9143,8930,8835,9006
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",3895,3897,3812,3441,3510,3577,3697,3571,3245,2933,2925,2921,2996,3176,3095,2826,2885,2849
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",11927,12257,12339,12142,12241,12659,12758,12306,12009,11928,12029,12015,11844,11864,11975,11881,12079,12007
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",4422,4458,4402,4607,5124,5238,5443,5456,5042,5008,5411,5509,5895,4881,4910,4846,5207,5157
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,900,"51","   Information","Number of jobs",1620,1486,1444,1274,1327,1379,1376,1356,1280,1136,1137,1086,1099,1106,1072,1110,1085,1045
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2820,2820,2832,2736,2753,2768,2920,3041,3209,3104,3317,2983,2994,2873,2820,2887,2927,2951
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",1603,1690,1723,1785,1971,2062,2161,2246,2230,2361,2532,2614,2735,2874,3066,3144,3165,3231
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",3313,3246,3429,3870,3806,3688,(D),3635,3676,3617,3421,3367,3397,3453,3449,3243,3365,3406
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",652,764,759,700,614,641,634 E,587,560,595,580,610,670,680,816,1081,1038,1216
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",2600,2665,2858,3357,3121,3045,3342,3292,3189,3548,3906,4114,4216,4187,3883,3870,3868,3700
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1500,"61","   Educational services","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),1569,1587,1609,(D),(D),(D),(D),(D),(D)
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),13755,13792,14179,(D),(D),(D),(D),(D),(D)
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",1293,1342,1354,1413,1464,1573,1520,1445,1475,1556,1614,1604,1538,1488,1515,1570,1608,1577
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",5844,6087,5987,6047,5944,5926,6107,6143,5974,6111,6056,5781,5992,6048,6079,6189,6409,6395
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",5449,5675,5660,5752,5656,5594,5650,5585,5406,5321,5475,5571,5583,5673,5660,5458,5399,5401
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",12672,12908,13176,13162,13099,12957,12762,12798,12939,13024,12663,12370,12200,12100,12024,12024,11915,12000
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",1064,1087,1130,1145,1131,1092,1110,1153,1166,1229,1141,1107,1083,1110,1109,1122,1163,1222
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2002,"...","   Military","Number of jobs",559,551,552,518,492,500,472,459,447,446,434,443,438,428,427,420,416,406
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2010,"...","   State and local","Number of jobs",11049,11270,11494,11499,11476,11365,11180,11186,11326,11349,11088,10820,10679,10562,10488,10482,10336,10372
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2011,"...","    State government","Number of jobs",4443,4594,4653,4681,4674,4576,4458,4486,4569,4621,4572,4524,4555,4597,4659,4626,4495,4518
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,2012,"...","    Local government","Number of jobs",6606,6676,6841,6818,6802,6789,6722,6700,6757,6728,6516,6296,6124,5965,5829,5856,5841,5854
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",158873,158627,161238,164122,167279,171675,175578,179569,178256,176697,179157,181694,184468,185700,187450,188396,187757,189547
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",124004,123608,125174,127598,129451,132742,133896,136593,134227,132494,135272,136437,137546,139253,140839,140869,139840,140518
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",34869,35019,36064,36524,37828,38933,41682,42976,44029,44203,43885,45257,46922,46447,46611,47527,47917,49029
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",2582,2478,2344,2286,2277,2225,2364,2376,2374,2386,2392,2371,2403,2409,2414,2426,2427,2412
 "89108","Amarillo-Pampa-Borger, TX (Combined Statistical Area)", ,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",32287,32541,33720,34238,35551,36708,39318,40600,41655,41817,41493,42886,44519,44038,44197,45101,45490,46617
