GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "09003","Hartford, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",11523,11973,12656,13261,13532,13862,14146,14495,15181,15650,15608,15765,16345,16971,16455,16459,16691,16660
 "09003","Hartford, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",70235,71158,71007,71668,72432,73937,77122,79153,80958,82285,83831,83227,84523,86129,87137,88477,89209,89792
 "09003","Hartford, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",9486,9888,10160,10508,10560,10611,10848,10979,11005,11279,11338,11785,11843,12242,11702,12210,12312,12724
 "09003","Hartford, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",29776,29228,30344,30665,32315,33581,34640,34649,33569,33568,34545,35490,36150,36877,36862,37551,38379,38468
 "09003","Hartford, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",27877,28319,27859,27909,28336,28941,29312,28803,27943,27063,27465,27895,28172,28694,29430,29003,28969,29686
 "09003","Hartford, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",74642,74981,72625,72877,74285,75278,75471,76129,75006,74320,73708,73570,74189,75149,75185,74299,72675,72157
 "09003","Hartford, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",6525,6690,6666,6597,6499,6417,6284,6251,5980,6066,5602,5403,5363,5506,5536,5551,5580,5605
 "09003","Hartford, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",2104,2049,2120,1821,1621,1805,1650,1632,1699,1745,1771,1770,1813,1795,1793,1804,1829,1796
 "09003","Hartford, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",66013,66242,63839,64459,66165,67056,67537,68246,67327,66509,66335,66397,67013,67848,67856,66944,65266,64756
 "09003","Hartford, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",31659,31135,29558,30385,31742,31887,31721,32780,32169,31537,31682,31772,32260,32589,32698,32097,31016,30786
 "09003","Hartford, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",34354,35107,34281,34074,34423,35169,35816,35466,35158,34972,34653,34625,34753,35259,35158,34847,34250,33970
 "09005","Litchfield, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",94593,93595,93986,95268,95576,97010,98836,99780,95752,94458,95598,96199,96501,97169,97576,96580,95904,97608
 "09005","Litchfield, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",69103,67580,66838,66755,66288,66981,67132,67694,63387,62642,63285,64177,64008,64718,64846,64084,63663,64523
 "09005","Litchfield, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",25490,26015,27148,28513,29288,30029,31704,32086,32365,31816,32313,32022,32493,32451,32730,32496,32241,33085
 "09005","Litchfield, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",782,767,753,741,745,735,860,893,928,970,1031,1057,1084,1047,1054,1034,1023,1023
 "09005","Litchfield, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",24708,25248,26395,27772,28543,29294,30844,31193,31437,30846,31282,30965,31409,31404,31676,31462,31218,32062
 "09005","Litchfield, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",991,1012,1009,930,938,921,1032,1098,1156,1207,1279,1314,1374,1344,1426,1456,1391,1408
 "09005","Litchfield, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",93602,92583,92977,94338,94638,96089,97804,98682,94596,93251,94319,94885,95127,95825,96150,95124,94513,96200
 "09005","Litchfield, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",84720,83583,84075,85407,85596,87057,88585,89375,85531,84500,85697,86096,86248,86962,87388,86480,86070,88059
 "09005","Litchfield, CT",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",264,301,272,303,306,314,333,355,342,313,300,305,(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",170,166,186,164,164,164,181,199,184,204,178,260,247,268,259,257,226,225
 "09005","Litchfield, CT",1,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",8605,8518,8820,9444,9700,10073,10162,9792,8799,8118,8153,8294,(D),(D),(D),(D),8156,(D)
 "09005","Litchfield, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",15220,13570,12691,12097,11524,11605,11687,11523,9984,9604,9814,9968,10026,10293,10312,(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",1940,1841,1890,1953,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",12075,12016,12012,11790,11848,11782,11805,11527,11111,10882,10873,11025,11157,11129,11129,11361,11309,11243
 "09005","Litchfield, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",(D),(D),(D),(D),2282,2324,2356,2409,2267,2210,2237,2336,2339,2409,2553,2095,2307,2481
 "09005","Litchfield, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",1173,1081,1063,1091,1178,1125,1152,1141,1075,1031,1051,1081,1052,954,907,938,918,965
 "09005","Litchfield, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",2870,2940,2953,2986,2989,3103,3498,3966,4498,4236,4489,4391,4448,3933,3905,4079,3874,3937
 "09005","Litchfield, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",3700,3831,4198,4562,4938,5216,5372,5467,5303,5470,5639,5357,5261,(D),(D),5488,(D),5857
 "09005","Litchfield, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",5944,6033,5991,(D),5771,5667,5777,5804,5559,5613,5444,5531,5508,5546,5552,5384,5365,5499
 "09005","Litchfield, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",1085,1108,1066,1085,1045,1042,970,1067,995,910,911,905,890,949,1005,1038,1050,1094
 "09005","Litchfield, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",4176,4184,4423,4611,4616,4857,4860,5007,4656,(D),5184,5276,4784,4829,4921,4868,4701,4838
 "09005","Litchfield, CT",1,CAEMP25N,1500,"61","   Educational services","Number of jobs",2569,2637,2685,2740,2853,2879,2858,3024,3003,3121,3098,3200,3283,3253,3414,3393,3368,3497
 "09005","Litchfield, CT",1,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",9980,10147,10270,10446,10388,10651,10975,11144,11105,11159,11191,11233,11148,11193,11371,11273,11592,11736
 "09005","Litchfield, CT",1,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",2454,2623,2760,2806,2836,2852,2972,3107,3167,3124,3362,3294,3413,3531,3381,3361,3267,3388
 "09005","Litchfield, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",4960,4993,5051,5156,4988,5050,5122,5294,5114,5268,5476,5403,5597,(D),5865,5968,6117,6222
 "09005","Litchfield, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",5321,5493,5554,5726,5816,5846,5970,5931,5816,5593,5705,5792,5810,5995,6120,5946,5779,5835
 "09005","Litchfield, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",8882,9000,8902,8931,9042,9032,9219,9307,9065,8751,8622,8789,8879,8863,8762,8644,8443,8141
 "09005","Litchfield, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",371,368,382,375,368,369,484,479,551,515,442,430,410,418,426,438,446,444
 "09005","Litchfield, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",434,438,427,393,344,358,349,348,360,369,373,369,375,368,365,363,366,358
 "09005","Litchfield, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",8077,8194,8093,8163,8330,8305,8386,8480,8154,7867,7807,7990,8094,8077,7971,7843,7631,7339
 "09005","Litchfield, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",1457,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09005","Litchfield, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",6620,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "09007","Middlesex, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",91982,91879,92803,95276,96862,97818,99778,99835,96440,92894,94003,95528,96515,97185,97997,98737,98427,98981
 "09007","Middlesex, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",72782,72230,72139,73378,74157,74750,75332,75133,71569,68373,68751,70396,71222,71652,72358,72810,72785,72644
